id,name,register_date,followed_by,followers_count,link,account_description_based_on_last_20_tweets,mentioned_entities
159367166,Michael Dempsey,Fri Jun 25 05:14:30 +0000 2010,"HoolieG, alpackap, chrismaree_, seanbrown_0, joel_john95, davidfeiock, ariannasimpson, guywuolletjr, carrawu, alive_eth, meigga, JReedRosenthal, hardhathen, dianacbiggs, pythianism, RoyLearner, adam_badrawi, b_potts23, masonnystrom, tomhschmidt, HadickM, Yannimoto, riabhutoria, reganbozman, DAnconia_Crypto, samiam2194, tim_khoury, JustinBarlow, caitlinxyz, viktorfischer, chloejiani, asharoraa, 0xMert_, KD2Moon, dcfgod, jessewldn, jchervinsky, AlanaDLevin, calebshough, jphackworth42, _kinjalbshah, anildelphi, kevin_kelly_ii, shaughnessy119, zemariamacedo, ceterispar1bus, alexgolding_, VelvetMilkman, diogomonica, rachaelrad, brxckinridge, anjan_vinod, notscottmoore, delitzer, ManoppoMarco, jackbplatts, panekkkk, lmrankhan, qwqiao, joeykrug, KyleSamani, mattshap1, avichal, puntium, merschmax_, camillionaire_m, blockhiro, mdudas, aaronmkern, will__price, fiskantes, DCbuild3r, klee_049, AshAEgan, katherineykwu, mountainwaterpi, katiewav, DannySursock, aweissman, nickgrossman, alexhevans, stefancoh, kevinzhang, eclecticcapital, BronheimDaniel",85,https://x.com/i/user/159367166,"The user's main interests appear to be centered around technology, venture capital, cryptocurrency, robotics, AI, and the future of investing. They are also interested in the Creator Economy, company creation in AI, unique business models, and innovation in architecture and models.","['Inject', 'P.I. team', 'TAM', 'Compound VC', 'Sam', 'Runway', 'Dimension', 'Truth Social', 'Ark', 'Tesla', 'Uber']"
1004371029307912192,Christine D. Kim,Wed Jun 06 14:34:48 +0000 2018,"jonathankingvc, seanbrown_0, roshunpatel, hsinjuchuang, herbiefu, Mega_Fund, davidfeiock, eddylazzarin, lalleclausen, _weidai, tumilett, pythianism, RoyLearner, adam_badrawi, b_potts23, ForestBai1, NPC_Leo, sandeepnailwal, TrustlessState, FranklinBi, Ishanee_, tomhschmidt, TheOneandOmsy, 0xsudogm, HadickM, hildobby_, Yannimoto, KamBenbrik, nic__carter, riabhutoria, emgurevich, ronwhammond, DAnconia_Crypto, tim_khoury, nakul___gupta, fehrsam, gakonst, arjunblj, caitlinxyz, HassanBassiri, asharoraa, arrington, KD2Moon, jchervinsky, cooper_kunz, calebshough, sreeramkannan, CremeDeLaCrypto, yuan_han_li, Louissongyz, LukeWasm, suji_yan, novogratz, willnuelle, intangiblecoins, anildelphi, YanLiberman, shaughnessy119, clwnwrldnjyr, CannnGurel, VelvetMilkman, menzel_clayton, ivailoj, brxckinridge, lomashuk, artofkot, anjan_vinod, delitzer, 13yearoldvc, ManoppoMarco, panekkkk, lmrankhan, 0xdjma, DangerWillRobin, stutireal, joeykrug, jedbreed, Andrea__Chang, KyleSamani, 0xren_cf, puntium, SherpaHill, camillionaire_m, stonecoldpat0, blockhiro, will__price, ballsyalchemist, 0xdenniswon, btcdefidadi, AshAEgan, katherineykwu, mountainwaterpi, katiewav, DannySursock, nickgrossman, mikojava, BronheimDaniel, _LewisHarland_",98,https://x.com/i/user/1004371029307912192,"The user's main interests and focus areas appear to be around Ethereum protocol development, governance, and decision-making processes. They are actively involved in discussions related to Ethereum Improvement Proposals (EIPs), protocol upgrades, developer calls, consensus-building, and project management within the Ethereum ecosystem.","['Ethereum', 'Glamsterdam', 'EIP 7825', 'Fusaka', 'Techbro_ccoli', '1A1zBTC', 'Bitcoin', 'Dashboards', 'Christine_dkim', 'Dash', 'VCs', 'NL', 'Modexp precompile', 'Secp256r1 curve precompile']"
1636288561,Spencer Applebaum,Wed Jul 31 19:50:51 +0000 2013,"jonathankingvc, p2fp2e, ed_roman, roshunpatel, 0xRodney, hsinjuchuang, 0xKDOT, BensonY4BDV, thejackheavy, davidfeiock, guywuolletjr, meigga, hardhathen, pythianism, RoyLearner, adam_badrawi, b_potts23, sandeepnailwal, masonnystrom, BalderBomans, tomhschmidt, 0xsudogm, pat_goodridge, crainbf, Yannimoto, nic__carter, riabhutoria, EvgenyGaevoy, emgurevich, reganbozman, DAnconia_Crypto, MoneroMahesh, samiam2194, mcasto_, Aryonchain, tim_khoury, JustinBarlow, fehrsam, arjunblj, caitlinxyz, 0xalpo, viktorfischer, chloejiani, asharoraa, arrington, MapleLeafCap, KD2Moon, MustafaYilham, jessewldn, jchervinsky, AlanaDLevin, gham1lt0n, pbartstephens, _alekslarsen, CremeDeLaCrypto, yuan_han_li, minta0103, gracedengx, novogratz, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, zemariamacedo, clwnwrldnjyr, alexgolding_, CannnGurel, AdrianUberto, anjan_vinod, delitzer, 13yearoldvc, 0xtony0x, ManoppoMarco, Btman_Jeff, jackbplatts, 0x_nico0, Ivantok4, panekkkk, mohamedffouda, lmrankhan, qwqiao, DangerWillRobin, rushimanche, joeykrug, jedbreed, TheOnlyNom, KyleSamani, tusharjain_, mattshap1, dotcuriouscat, puntium, SherpaHill, camillionaire_m, Rewkang, blockhiro, mdudas, CarlKVogel, aaronmkern, fiskantes, zsparta, AshAEgan, LexSokolin, willwangtf, nickgrossman, mikojava, BronheimDaniel, _LewisHarland_",107,https://x.com/i/user/1636288561,"The user is highly interested in decentralized finance (DeFi), blockchain technology, tokenization, DAOs, liquidity protocols, stake management, and on-chain trading. They are actively involved in projects related to capital markets, derivatives platforms, decentralized exchanges, liquidity aggregation, and asset tokenization. The user also focuses on market structure, liquidity solutions, and the development of innovative financial products on blockchain platforms like Solana.","['Drift', 'Solana', 'JITO', 'JUP', 'KMNO', 'CLOUD', 'SebMontgomery', 'CLOB', 'HL', 'Multicoin Capital', 'Yield.xyz', 'Ledger', 'StakeKit', 'EldoradoIO', 'lzRead', 'BAXUSco', 'Sei Giga', 'Web3Princess', 'DAOs.fun', 'DAOs.dotfun', 'Arthur Hayes', 'Geodnet', 'David Fucius', '_snaerr', '01_exchange', 'N1', 'FTX', '3AC', 'Blockchain Association', 'Mara Abiera']"
3033323297,Blockchain Capital,Thu Feb 12 20:06:30 +0000 2015,"jonathankingvc, p2fp2e, hsinjuchuang, joel_john95, Mega_Fund, alive_eth, tumilett, adam_badrawi, ForestBai1, 0xmaggie5, NPC_Leo, santiagoroel, sandeepnailwal, dan_pantera, msantoriESQ, HadickM, meherroy, nic__carter, ronwhammond, Aryonchain, tylev, 0xSamHarrison, tim_khoury, viktorfischer, HassanBassiri, asharoraa, arrington, kelicallaghan, KD2Moon, _jaechung, gham1lt0n, sreeramkannan, pbartstephens, wbrads, _alekslarsen, _kinjalbshah, CremeDeLaCrypto, yuan_han_li, novogratz, kevin_kelly_ii, clwnwrldnjyr, alexgolding_, ivailoj, rachaelrad, brxckinridge, lomashuk, AdrianUberto, ManoppoMarco, Ivantok4, panekkkk, DangerWillRobin, stutireal, rushimanche, JoeLallouz, joeykrug, Andrea__Chang, abhishek095, KyleSamani, tusharjain_, mattshap1, benmeyer154, dotcuriouscat, avichal, SherpaHill, camillionaire_m, Rewkang, blockhiro, boshen1011, ballsyalchemist, Chloeeewrx_, DCbuild3r, klee_049, dberenzon, mountainwaterpi, willwangtf, YorkZhu2, nickgrossman, sia_kazi, EvansHuangfu, ETM612, BronheimDaniel, emmacui",82,https://x.com/i/user/3033323297,"The user's main interests and focus areas seem to revolve around blockchain technology, decentralized finance (DeFi), crypto projects, Web3, AI, open source development, digital content ownership, and the intersection of technology and humanity.","['StoryProtocol', 'World', 'Ethereum', 'EigenLayer', 'EigenCloud', 'BCAP', 'OneBalance', 'Circle', 'Solana', 'Drift Institutional', 'ZKsync Prividium', 'Memento_Bc', 'Dogecoin', 'Proof-of-Humanity', 'Psy', 'Verifiable Apps', 'DriftProtocol', 'SolanaConf', 'Coinbase']"
68617852,Ken Deeter (puntium.eth) 🦇🔊,Tue Aug 25 05:30:55 +0000 2009,"jonathankingvc, wallfaicer, 0xRodney, hsinjuchuang, herbiefu, joel_john95, cdixon, guywuolletjr, eddylazzarin, alive_eth, pet3rpan_, im_manderson, pythianism, RoyLearner, adam_badrawi, santiagoroel, sandeepnailwal, masonnystrom, lstephanian, tomhschmidt, pat_goodridge, mattwalshinbos, riabhutoria, reganbozman, DAnconia_Crypto, samiam2194, tim_khoury, JustinBarlow, nakul___gupta, fehrsam, danrobinson, arjunblj, _Dave__White_, arrington, KD2Moon, rajgokal, jchervinsky, Derekmw23, gham1lt0n, sreeramkannan, pbartstephens, CremeDeLaCrypto, willnuelle, shaughnessy119, zemariamacedo, lukedelphi, alexgolding_, CannnGurel, rachaelrad, ahnchrisj, lomashuk, sgershuni, anjan_vinod, delitzer, brockjelmore, 0xThoor, ManoppoMarco, Btman_Jeff, panekkkk, mohamedffouda, lmrankhan, qwqiao, stutireal, Andrea__Chang, 0xHoward_Peng, KyleSamani, jubos, avichal, MariaShen, 0xren_cf, SherpaHill, roder1k, blockhiro, mdudas, will__price, fiskantes, DCbuild3r, klee_049, AshAEgan, katherineykwu, dberenzon, mountainwaterpi, DannySursock, nickgrossman, mikojava, ETM612, BronheimDaniel, emmacui, spencernoon",89,https://x.com/i/user/68617852,"The user's main interests seem to revolve around finance, cryptocurrency, decentralized finance (DeFi), artificial intelligence (AI), machine learning, and blockchain technologies. They are engaged in discussions about the evolution and advancements in these fields and express excitement about new projects and integrations.","['Bitcoin', 'Ethereum', 'Stablecoins', 'Modular', 'OpenAI', 'LSI', 'MAX & Mammoth', 'SFCompute', 'DeepSeek, Llama, Qwen', 'PT-iUSD', 'MorphoLabs', 'SteakhouseFi', 'Silo v1 & v2', 'Ethereum Mainnet', 'Pendle_fi', 'ZKLOBs', 'Ethena', 'sUSDe, sENA', 'Google Cloud', 'TokemakXYZ', 'Liquid Ghibli', 'DeFi summer', 'iOS Vista', 'Vibe']"
754438462141378560,ETHDenver 🏔🦬🦄,Sat Jul 16 22:12:00 +0000 2016,"jonathankingvc, p2fp2e, odagius, chrismaree_, roshunpatel, 0xRodney, hsinjuchuang, Mega_Fund, eddylazzarin, carrawu, meigga, valeryz, melmelmelting, RoyLearner, adam_badrawi, NPC_Leo, elaineyang73, TrustlessState, benlakoff, BalderBomans, tomhschmidt, 0xsudogm, HadickM, hildobby_, Yannimoto, reganbozman, DAnconia_Crypto, Aryonchain, tim_khoury, viktorfischer, HassanBassiri, kelicallaghan, ColtonFConley, 0xAikoDai, KD2Moon, BAYC6603, sreeramkannan, CremeDeLaCrypto, shaughnessy119, alexgolding_, CannnGurel, menzel_clayton, brxckinridge, notscottmoore, ErickNomad, Btman_Jeff, 0x_nico0, panekkkk, DangerWillRobin, kaiynne, michaelh_0g, MariaShen, puntium, camillionaire_m, stevencho, blockhiro, CarlKVogel, will__price, ballsyalchemist, DCbuild3r, 0xdenniswon, klee_049, btcdefidadi, guruxing, iamdonho, katherineykwu, dberenzon, mountainwaterpi, willwangtf, YorkZhu2, sia_kazi, stefancoh, mandyzcamp, mikojava, EvansHuangfu, theshikhai, zhao_eth",77,https://x.com/i/user/754438462141378560,"The user's main interests appear to revolve around the Ethereum community and ecosystem, particularly focusing on events like ETHDenver, building (BUIDLing), and engaging with various projects and individuals within the blockchain space.","['ETHDenver', 'Ethereum', 'John Paller', '@themu_xyz', '@waverlymaven', '@lrettig', '@ZircuitL2', 'EthCC', 'BUIDLHub', 'Captain Ethereum Stage', '@action_ceo', '@0xJoshuaSL', 'Stablecoin', 'Onchain']"
1177443218,Sami Kassab,Thu Feb 14 02:33:25 +0000 2013,"jonathankingvc, wallfaicer, p2fp2e, roshunpatel, 0xKDOT, feynyman, joel_john95, davidfeiock, cdixon, guywuolletjr, JReedRosenthal, heyochristopher, pet3rpan_, arul_1111i, unnamedfizz, tumilett, RoyLearner, b_potts23, masonnystrom, TheOneandOmsy, riabhutoria, reganbozman, MikeZajko, DAnconia_Crypto, MoneroMahesh, Aryonchain, tim_khoury, nakul___gupta, HassanBassiri, chloejiani, asharoraa, arrington, kelicallaghan, 0xMert_, KD2Moon, BarrySilbert, gham1lt0n, jphackworth42, sreeramkannan, minta0103, LukeWasm, gracedengx, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, lukedelphi, ceterispar1bus, CannnGurel, sgershuni, anjan_vinod, ManoppoMarco, jackbplatts, mohamedffouda, qwqiao, 0xdjma, KyleSamani, mattshap1, dotcuriouscat, SherpaHill, Rewkang, blockhiro, aaronmkern, will__price, fiskantes, AshAEgan, dberenzon, DannySursock, willwangtf, LucidMasi, sia_kazi, stefancoh, eclecticcapital, zhao_eth, _LewisHarland_",75,https://x.com/i/user/1177443218,"The user's main interests seem to revolve around the intersection of crypto, AI, and decentralized technologies. They are particularly focused on projects related to incentivized systems, AI model training, decentralized intelligence, crypto-AI infrastructure, and subnet investing. The user is critical of repetitive narratives in the crypto x AI space and emphasizes the importance of building sustainable, revenue-driven businesses within the ecosystem.","['Targon', 'SN4', 'TNG', 'Deepseek Chimera', 'Bittensor', 'Chutes.ai', 'Meta', 'CapEx', 'Datacenter', ""Meta's CFO"", 'SWE-bench', 'Gödel machine', 'Micah', 'Will', 'MicroStrategy', 'James Altucher', 'Crucible Labs', 'Unsupervised Capital', 'MacrocosmosAI', 'IOTA', 'WSquires']"
892752981736779776,Arweave Ecosystem,Wed Aug 02 14:24:32 +0000 2017,"jonathankingvc, wallfaicer, p2fp2e, 0xRodney, hsinjuchuang, robertjcho, Mega_Fund, ariannasimpson, guywuolletjr, eddylazzarin, alive_eth, meigga, JReedRosenthal, heyochristopher, lalleclausen, valeryz, NPC_Leo, sandeepnailwal, veradittakit, BalderBomans, hildobby_, reganbozman, MikeZajko, DAnconia_Crypto, samiam2194, CharlieSandor, Aryonchain, 0xSamHarrison, tim_khoury, fehrsam, viktorfischer, HassanBassiri, asharoraa, arrington, kelicallaghan, MapleLeafCap, 0xAikoDai, KD2Moon, dcfgod, BAYC6603, jessewldn, AlanaDLevin, pbartstephens, _alekslarsen, CremeDeLaCrypto, minta0103, suji_yan, willnuelle, kevin_kelly_ii, ceterispar1bus, clwnwrldnjyr, alexgolding_, katie_haun, rachaelrad, brxckinridge, anjan_vinod, Dennyjason2, 0x_nico0, panekkkk, TheOnlyNom, KyleSamani, tusharjain_, RyanCrucible, MariaShen, camillionaire_m, Rewkang, blockhiro, mattigags, boshen1011, 0xdenniswon, btcdefidadi, wengevar, willwangtf, BronheimDaniel, Issa_Issa_Z, _LewisHarland_",76,https://x.com/i/user/892752981736779776,"The user's main interests and focus areas revolve around Web3 projects, decentralized technologies, AI applications, hackathons, blockchain data storage, metadata decentralization, NFTs, permaweb, and community events in the tech space. They are particularly interested in projects related to Arweave, ArDacity, AI development, and permaweb solutions.","['ArweaveEco', 'ArDacity', 'AI', 'ArDacity UI Library', 'aoTheComputer', 'Arweave', 'tsi_org', 'OurBazAR', 'sarahndipitous', 'permahub.ar.io', 'ardriveapp', 'ArNSdomains', '$ARIO', 'ArweaveHub', 'x.com', 'Wander', 'TRue_JDHarmony', 'Load Network', 'DA', 'PortalInto', 'Wayfinder', 'brave', 'permaweb-libs', ""Founder's Camp""]"
887748030304329728,The Crypto Dog 📈,Wed Jul 19 18:56:38 +0000 2017,"MichaelWuAmber, cyodyssey, chrismaree_, roshunpatel, robertjcho, thejackheavy, calilyliu, guywuolletjr, eddylazzarin, zxocw, lukejdpearson, gametheorizing, arul_1111i, SpartanBlack_1, CasperJohansen, melmelmelting, unnamedfizz, tumilett, im_manderson, RoyLearner, adam_badrawi, b_potts23, AliceL991, sandeepnailwal, 0xkenzi, benlakoff, masonnystrom, veradittakit, lstephanian, Ishanee_, tomhschmidt, HadickM, hildobby_, riabhutoria, Aryonchain, tim_khoury, JustinBarlow, arjunblj, HassanBassiri, chloejiani, kelicallaghan, BarrySilbert, _jaechung, a_chang888, MustafaYilham, dcfgod, rongplace, BMANLead, dujunx, jchervinsky, calebshough, pbartstephens, _alekslarsen, yuan_han_li, suji_yan, novogratz, intangiblecoins, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, zemariamacedo, pierskicks, lukedelphi, ceterispar1bus, clwnwrldnjyr, alexgolding_, ivailoj, brxckinridge, AdrianUberto, anjan_vinod, 0xThoor, ErickNomad, DoveyWan, ManoppoMarco, Btman_Jeff, Warren_XF, 0x_nico0, panekkkk, mohamedffouda, lmrankhan, qwqiao, 0xdjma, DangerWillRobin, SmokeyTheBera, joeykrug, jedbreed, Andrea__Chang, TheOnlyNom, collectionist, shreyansh_27, mattshap1, benmeyer154, KevinWilliams, avichal, MariaShen, puntium, merschmax_, camillionaire_m, Rewkang, roder1k, stonecoldpat0, blockhiro, mdudas, aaronmkern, MrkvakEth, fiskantes, DCbuild3r, martinetlee, katherineykwu, dberenzon, mountainwaterpi, LucidMasi, sia_kazi, ETM612, BronheimDaniel, emmacui, _LewisHarland_",118,https://x.com/i/user/887748030304329728,"The user's main interests seem to be in the cryptocurrency and blockchain space, particularly focusing on topics such as rebranding of cryptocurrencies, crypto projects, venture capital funding in crypto startups, notable figures in the industry, and personal experiences related to health and technology.","['Bitcoin', 'Lightcrypto $SUI', 'Bobby', 'Crypto startups', '3AC', 'Pumpfun', 'AVAX', 'Yerkes Dodson law', 'Zoom']"
1511793131884318720,Felipe Montealegre (IFS),Wed Apr 06 19:49:11 +0000 2022,"wallfaicer, seanbrown_0, herbiefu, joel_john95, davidfeiock, guywuolletjr, JReedRosenthal, heyochristopher, unnamedfizz, tumilett, pythianism, RoyLearner, adam_badrawi, b_potts23, aeyakovenko, ForestBai1, NPC_Leo, akshat_hk, TrustlessState, RyanSAdams, masonnystrom, Ishanee_, TheOneandOmsy, 0xsudogm, hildobby_, Yannimoto, seanjudgeciv, reganbozman, MikeZajko, MoneroMahesh, mcasto_, Aryonchain, tylev, FrankieIsLost, arjunblj, caitlinxyz, viktorfischer, emptymetadata, HassanBassiri, chloejiani, MapleLeafCap, KD2Moon, dcfgod, jessewldn, gham1lt0n, jphackworth42, sreeramkannan, pbartstephens, wbrads, _kinjalbshah, Louissongyz, LukeWasm, gracedengx, intangiblecoins, anildelphi, YanLiberman, zemariamacedo, ceterispar1bus, CannnGurel, VelvetMilkman, brxckinridge, artofkot, anjan_vinod, delitzer, 0xThoor, ManoppoMarco, jackbplatts, degenpapi, SmokeyTheBera, jedbreed, hjmomtazi, shreyansh_27, tusharjain_, gdog97_, puntium, camillionaire_m, blockhiro, mdudas, sergekass, aaronmkern, will__price, fiskantes, mattigags, klee_049, LucidMasi, eclecticcapital, BronheimDaniel, emmacui, _LewisHarland_",89,https://x.com/i/user/1511793131884318720,"The user's main interests appear to be focused on decentralized finance (DeFi), blockchain projects, investment theses, tokenomics, on-chain assets, market trends, and macroeconomic discussions. They are engaged with podcasts, reports, and discussions related to various cryptocurrency projects, investment strategies, and emerging technologies.","['Mississippi and South Sea Bubbles', '@NetworkMedici', '@TheiaResearch', '@maplefinance', '@David_Grid', '@SeanMFarrell', 'CeFi', 'DeFi', 'Sid', 'Felipe Montealegre', 'Blockworks Research', '@TraderNoah', 'Permissionless', 'Fixed-rate lending', 'Token Transparency Framework', 'Helium', 'HNT token', 'Nova Labs', '@0xMetaLight', 'ChatGPT', '@dopplerprotocol', 'Futarchy-based governance', 'MM disclosures', '@Nomaticcap', '@DeFi_Dad', '@rktbay', '@reisnertobias']"
38164463,Vishal Kankani,Wed May 06 12:11:54 +0000 2009,"wallfaicer, p2fp2e, 0xKDOT, BensonY4BDV, joel_john95, meigga, DarenMatsuoka, pet3rpan_, Mikey0x_, unnamedfizz, rajivpoc, RoyLearner, adam_badrawi, elaineyang73, santiagoroel, sandeepnailwal, SPLehman, benlakoff, masonnystrom, Ishanee_, tomhschmidt, TheOneandOmsy, 0xsudogm, pat_goodridge, crainbf, KamBenbrik, riabhutoria, DAnconia_Crypto, MoneroMahesh, tim_khoury, JustinBarlow, caitlinxyz, 0xalpo, viktorfischer, HassanBassiri, chloejiani, arrington, 0xMert_, MapleLeafCap, KD2Moon, rajgokal, jessewldn, gham1lt0n, sreeramkannan, _alekslarsen, _kinjalbshah, yuan_han_li, novogratz, anildelphi, kevin_kelly_ii, YanLiberman, shaughnessy119, zemariamacedo, clwnwrldnjyr, alexgolding_, diogomonica, brxckinridge, anjan_vinod, notscottmoore, ManoppoMarco, jackbplatts, lmrankhan, qwqiao, DangerWillRobin, abhishek095, KyleSamani, tusharjain_, mattshap1, evanbfish, dotcuriouscat, MariaShen, puntium, camillionaire_m, blockhiro, CarlKVogel, mountainwaterpi, willwangtf, LucidMasi, BronheimDaniel",79,https://x.com/i/user/38164463,"The user's main interests seem to revolve around crypto, blockchain technology, decentralized finance (DeFi), and the evolution of financial systems. They discuss topics like the role of non-sovereign stores of value, value creation vs. capture, the future phases of crypto, trading modalities, asset issuance, and the potential of stablecoins in transforming finance.","['Bitcoin', 'Gold', 'New York Times', 'Hivemapper', 'AI Trainer platform', 'Yield.xyz', 'Multicoin Capital', 'Solana', 'Squads Protocol', 'DePIN', 'Google Maps', 'Coinbase', 'BAXUS', 'USDC', 'Sy Taylor', 'Altitude', 'Fuse Wallet', 'Grid']"
1854401,Vinny Lingham,Thu Mar 22 09:37:56 +0000 2007,"ellazhang516, ed_roman, roshunpatel, hsinjuchuang, 0xKDOT, robertjcho, calilyliu, cdixon, ariannasimpson, guywuolletjr, alive_eth, meigga, xinsong86, arul_1111i, SpartanBlack_1, CasperJohansen, im_manderson, pythianism, RoyLearner, akshat_hk, sandeepnailwal, RyanSAdams, benlakoff, dan_pantera, veradittakit, msantoriESQ, HadickM, casatay, crainbf, meherroy, balajis, mattwalshinbos, riabhutoria, MoneroMahesh, samiam2194, Aryonchain, tylev, 0xSamHarrison, JustinBarlow, viktorfischer, asharoraa, kelicallaghan, ColtonFConley, 0xMert_, rajgokal, dcfgod, jchervinsky, gham1lt0n, sreeramkannan, pbartstephens, wbrads, _alekslarsen, CremeDeLaCrypto, novogratz, kevin_kelly_ii, zemariamacedo, clwnwrldnjyr, alexgolding_, ivailoj, katie_haun, brxckinridge, lomashuk, AdrianUberto, anjan_vinod, brockjelmore, chtmorris, kazhiloti, Btman_Jeff, jackbplatts, panekkkk, mohamedffouda, lmrankhan, qwqiao, degenpapi, joeykrug, Andrea__Chang, TheOnlyNom, collectionist, KyleSamani, tusharjain_, mattshap1, sillytuna, RyanCrucible, benmeyer154, evanbfish, dotcuriouscat, avichal, MariaShen, puntium, merschmax_, Rewkang, stevencho, roder1k, aaronmkern, boshen1011, zsparta, katherineykwu, LucidMasi, fredwilson, nickgrossman, tekinsalimi, stefancoh, mikojava, ETM612, BronheimDaniel, emmacui, _LewisHarland_",107,https://x.com/i/user/1854401,"The user's main interests seem to revolve around poker, cryptocurrency, health and nutrition, specifically cholesterol, documentaries, filmmaking, and possibly politics. They also seem to be interested in discussing power structures, the financial system, and user experience design.","['World Series of Poker', '@WSOP', '@VinnyLingham', 'PokerHub', '@rampagepoker', 'Google', '@animaldocfilm', 'Vegans', 'Crypto', 'Dr. Alok Chopra', 'Statin', 'Thomas Sowell', 'Civic Auth', 'Donald Trump', 'Elon Musk', '@paulsaladinomd', '@SBakerMD', '@joerogan', '@jordanbpeterson', 'Josh Feldman', 'Goldfish', 'Matthew Stonier', 'Keith Botha', 'South Africa', 'New Zealand', 'Australia', 'UK', 'Canada']"
1320014406621843457,Anoma,Sat Oct 24 14:49:18 +0000 2020,"0xRickyW, odagius, roshunpatel, herbiefu, 0xKDOT, feynyman, thejackheavy, calilyliu, davidfeiock, guywuolletjr, alive_eth, zxocw, JReedRosenthal, lukejdpearson, SpartanBlack_1, melmelmelting, unnamedfizz, tumilett, RoyLearner, ForestBai1, NPC_Leo, akshat_hk, BalderBomans, hildobby_, crainbf, Yannimoto, libertas_2035, DAnconia_Crypto, samiam2194, Aryonchain, 0xSamHarrison, tim_khoury, EmiT87, chloejiani, 0xAikoDai, Chrislulu816, a_chang888, Derekmw23, sreeramkannan, _alekslarsen, yuan_han_li, Louissongyz, minta0103, anildelphi, YanLiberman, shaughnessy119, zemariamacedo, ceterispar1bus, CannnGurel, VelvetMilkman, menzel_clayton, PaulTaylorVC, brxckinridge, lomashuk, chtmorris, 0x_nico0, Ivantok4, panekkkk, lmrankhan, 0xdjma, KyleSamani, sillytuna, benmeyer154, jubos, avichal, MariaShen, puntium, shaishav0x, blockhiro, grisacerne, DCbuild3r, 0xdenniswon, klee_049, btcdefidadi, martinetlee, DannySursock, YorkZhu2, LucidMasi, sia_kazi, BronheimDaniel, Issa_Issa_Z, _LewisHarland_",82,https://x.com/i/user/1320014406621843457,"The user's main interests revolve around blockchain technology, decentralized applications, user experience improvement, and community engagement in the crypto space. They seem to be particularly interested in projects like Anoma and discussions around intents in blockchain technology.","['Anoma', 'Modular Summit', 'Adrian Brink', 'Laura Shin', 'EpicenterBTC', 'KaitoAI', 'TheSpaceCatJr', 'Legbo_', 'TheRollupCo', 'Solvers Handle Robust Intent Matching Protocols', '0xleywing']"
10190632,Jess 🌱,Mon Nov 12 19:16:42 +0000 2007,"0xRickyW, 0xRodney, hsinjuchuang, cdixon, guywuolletjr, eddylazzarin, carrawu, alive_eth, meigga, heyochristopher, lalleclausen, pet3rpan_, nichanank, im_manderson, pythianism, RoyLearner, b_potts23, sandeepnailwal, benlakoff, masonnystrom, lstephanian, tomhschmidt, hildobby_, nic__carter, riabhutoria, reganbozman, CharlieSandor, AugieIlag, nakul___gupta, fehrsam, arjunblj, asharoraa, 0xAikoDai, MustafaYilham, jessewldn, jchervinsky, gham1lt0n, cooper_kunz, calebshough, jphackworth42, sreeramkannan, _alekslarsen, _kinjalbshah, CremeDeLaCrypto, yuan_han_li, suji_yan, anildelphi, kevin_kelly_ii, shaughnessy119, pierskicks, alexgolding_, CannnGurel, ahnchrisj, brxckinridge, sgershuni, notscottmoore, delitzer, ManoppoMarco, Btman_Jeff, panekkkk, DangerWillRobin, SmokeyTheBera, collectionist, shreyansh_27, KyleSamani, RyanCrucible, avichal, MariaShen, puntium, camillionaire_m, roder1k, blockhiro, mdudas, will__price, DCbuild3r, 0xdenniswon, martinetlee, AshAEgan, katherineykwu, dberenzon, katiewav, nickgrossman, eclecticcapital, ETM612, emmacui, theshikhai",86,https://x.com/i/user/10190632,"The user's main interests seem to revolve around cryptocurrency, blockchain projects, NFTs, DAOs, social media marketing, and community-building within the crypto space.","['BTC', '@SalvinoArmati', '@joshcrnls', '@peace_node', '@yapsterxyz', '@kamigotchiworld', '@aux_xyz', '@seedclubhq', '@bl4nkorg']"
